[2026-03-20 10:25:01] [INFO    ] [MainProcess] Log file created: ./logs/ocr_run_20260320_102501.log | fname=
[2026-03-20 10:25:08] [DEBUG   ] [MainProcess] File enqueued successfully (10/56) | fname=SAPS4_5100070510_CA11_PFNACA_2026_304658827.pdf
[2026-03-20 10:25:08] [INFO    ] [Worker-5] Worker-5 picked up task | fname=SAPS4_5100062568_US29_PFNAUS_2026_999930774.pdf
[2026-03-20 10:25:08] [DEBUG   ] [MainProcess] Putting file 11/56 into queue | fname=SAPS4_5100072068_US29_PFNAUS_2026_999746355.pdf
[2026-03-20 10:25:08] [INFO    ] [Worker-5] Worker-5 starting OCR (0.16 MB) | fname=SAPS4_5100062568_US29_PFNAUS_2026_999930774.pdf
[2026-03-20 10:25:08] [INFO    ] [Worker-3] Worker-3 PaddleOCR model initialized in 7.06s | fname=INIT
[2026-03-20 10:25:08] [INFO    ] [Worker-3] Worker-3 entering processing loop | fname=INIT
[2026-03-20 10:25:08] [DEBUG   ] [Worker-3] Worker-3 waiting for next task from queue | fname=QUEUE_WAIT
[2026-03-20 10:25:08] [DEBUG   ] [MainProcess] File enqueued successfully (11/56) | fname=SAPS4_5100072068_US29_PFNAUS_2026_999746355.pdf
[2026-03-20 10:25:08] [DEBUG   ] [MainProcess] Putting file 12/56 into queue | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:08] [INFO    ] [Worker-3] Worker-3 picked up task | fname=SAPS4_5100063520_US30_PFNAUS_2026_999872719.pdf
[2026-03-20 10:25:08] [INFO    ] [Worker-3] Worker-3 starting OCR (0.90 MB) | fname=SAPS4_5100063520_US30_PFNAUS_2026_999872719.pdf
[2026-03-20 10:25:08] [INFO    ] [Worker-4] Worker-4 PaddleOCR model initialized in 7.09s | fname=INIT
[2026-03-20 10:25:08] [INFO    ] [Worker-4] Worker-4 entering processing loop | fname=INIT
[2026-03-20 10:25:08] [DEBUG   ] [Worker-4] Worker-4 waiting for next task from queue | fname=QUEUE_WAIT
[2026-03-20 10:25:08] [DEBUG   ] [MainProcess] File enqueued successfully (12/56) | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:08] [DEBUG   ] [MainProcess] Putting file 13/56 into queue | fname=SAPS4_5100075529_US29_PFNAUS_2026_999884524.pdf
[2026-03-20 10:25:08] [INFO    ] [Worker-4] Worker-4 picked up task | fname=SAPS4_5100064048_US29_PFNAUS_2026_999935901.pdf
[2026-03-20 10:25:08] [INFO    ] [Worker-4] Worker-4 starting OCR (0.05 MB) | fname=SAPS4_5100064048_US29_PFNAUS_2026_999935901.pdf
[2026-03-20 10:25:08] [INFO    ] [Worker-6] Worker-6 PaddleOCR model initialized in 7.19s | fname=INIT
[2026-03-20 10:25:08] [INFO    ] [Worker-6] Worker-6 entering processing loop | fname=INIT
[2026-03-20 10:25:08] [DEBUG   ] [Worker-6] Worker-6 waiting for next task from queue | fname=QUEUE_WAIT
[2026-03-20 10:25:08] [INFO    ] [Worker-6] Worker-6 picked up task | fname=SAPS4_5100068031_US29_PFNAUS_2026_999872913.pdf
[2026-03-20 10:25:08] [DEBUG   ] [MainProcess] File enqueued successfully (13/56) | fname=SAPS4_5100075529_US29_PFNAUS_2026_999884524.pdf
[2026-03-20 10:25:08] [INFO    ] [Worker-6] Worker-6 starting OCR (0.10 MB) | fname=SAPS4_5100068031_US29_PFNAUS_2026_999872913.pdf
[2026-03-20 10:25:08] [DEBUG   ] [MainProcess] Putting file 14/56 into queue | fname=SAPS4_5100078514_CA11_PFNACA_2026_304667687.pdf
[2026-03-20 10:25:09] [INFO    ] [Worker-1] Worker-1 PaddleOCR model initialized in 8.03s | fname=INIT
[2026-03-20 10:25:09] [INFO    ] [Worker-1] Worker-1 entering processing loop | fname=INIT
[2026-03-20 10:25:09] [DEBUG   ] [Worker-1] Worker-1 waiting for next task from queue | fname=QUEUE_WAIT
[2026-03-20 10:25:09] [INFO    ] [Worker-1] Worker-1 picked up task | fname=SAPS4_5100069044_US29_PFNAUS_2026_999884471.pdf
[2026-03-20 10:25:09] [DEBUG   ] [MainProcess] File enqueued successfully (14/56) | fname=SAPS4_5100078514_CA11_PFNACA_2026_304667687.pdf
[2026-03-20 10:25:09] [DEBUG   ] [MainProcess] Putting file 15/56 into queue | fname=SAPS4_5100080066_US29_PFNAUS_2026_999872937.pdf
[2026-03-20 10:25:09] [INFO    ] [Worker-1] Worker-1 starting OCR (0.09 MB) | fname=SAPS4_5100069044_US29_PFNAUS_2026_999884471.pdf
[2026-03-20 10:25:13] [INFO    ] [Worker-7] Worker-7 OCR completed in 5.38s | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:13] [DEBUG   ] [Worker-7] Page 1: 50 segments, 47 kept after confidence filter
[2026-03-20 10:25:13] [DEBUG   ] [Worker-7] Page 2: 12 segments, 12 kept after confidence filter
[2026-03-20 10:25:13] [INFO    ] [Worker-7] Worker-7 merge_text_with_spaces produced 42 lines from 2 page(s) | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:13] [INFO    ] [Worker-7] Worker-7 output written to ./ocr_output_march_20/SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf.txt (0.0003s) | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:13] [INFO    ] [Worker-7] Worker-7 calling LLM API (42 lines) | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:14] [INFO    ] [Worker-0] Worker-0 OCR completed in 7.02s | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:14] [DEBUG   ] [Worker-0] Page 1: 115 segments, 115 kept after confidence filter
[2026-03-20 10:25:14] [DEBUG   ] [Worker-0] Page 2: 22 segments, 22 kept after confidence filter
[2026-03-20 10:25:14] [INFO    ] [Worker-0] Worker-0 merge_text_with_spaces produced 78 lines from 2 page(s) | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:14] [INFO    ] [Worker-0] Worker-0 output written to ./ocr_output_march_20/SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf.txt (0.0004s) | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:14] [INFO    ] [Worker-0] Worker-0 calling LLM API (78 lines) | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7] Worker-7 LLM response status=200 in 1.66s | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7] Worker-7 LLM invoice_data fields: | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7]   invoice_number: 1798 | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7]   invoice_date: 12/01/2025 | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7]   invoice_amount: 1296.00 | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7]   invoice_currency: ['USD'] | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7]   tax_amount: 96.00 | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7]   po_number: ['M413324087'] | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7]   gl_account_number: None | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7]   freight_and_handling_charges: None | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7]   cost_center: None | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7]   vendor_name: J&J Snow Solutions LLC | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7]   vendor_address: 2809 Stone Rd, Falconer, NY 14733 US | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7]   po_line_items: [{'description': 'Plow This is our monthly contract for plowing. Trigger will be every 2-3 inches', 'quantity': '1.0', 'net_price': '1200.0'}] | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7] Worker-7 LLM raw_response fields: | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7]   invoice_number: 1798 | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7]   invoice_date: 12/01/2025 | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7]   invoice_amount: 1296.00 | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7]   invoice_currency: ['USD'] | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7]   tax_amount: 96.00 | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7]   po_number: ['M413324087'] | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7]   gl_account_number: None | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7]   freight_and_handling_charges: None | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7]   cost_center: None | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7]   vendor_name: J&J Snow Solutions LLC | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7]   vendor_address: 2809 Stone Rd, Falconer, NY 14733 US | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7]   po_line_items: [{'description': 'Plow This is our monthly contract for plowing. Trigger will be every 2-3 inches', 'quantity': 1.0, 'net_price': 1200.0}] | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7] Worker-7 LLM result saved to ./ocr_output_march_20/SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf.llm.json | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7] Worker-7 completed (OCR=5.38s, total=7.05s) | fname=SAPS4_5100062075_US29_PFNAUS_2026_999935836.pdf
[2026-03-20 10:25:15] [DEBUG   ] [Worker-7] Worker-7 waiting for next task from queue | fname=QUEUE_WAIT
[2026-03-20 10:25:15] [INFO    ] [Worker-7] Worker-7 picked up task | fname=SAPS4_5100070510_CA11_PFNACA_2026_304658827.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-7] Worker-7 starting OCR (0.34 MB) | fname=SAPS4_5100070510_CA11_PFNACA_2026_304658827.pdf
[2026-03-20 10:25:15] [DEBUG   ] [MainProcess] File enqueued successfully (15/56) | fname=SAPS4_5100080066_US29_PFNAUS_2026_999872937.pdf
[2026-03-20 10:25:15] [DEBUG   ] [MainProcess] Putting file 16/56 into queue | fname=SAPS4_5100087022_US28_PFNAUS_2026_999884314.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-2] Worker-2 OCR completed in 7.48s | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:15] [DEBUG   ] [Worker-2] Page 1: 45 segments, 45 kept after confidence filter
[2026-03-20 10:25:15] [DEBUG   ] [Worker-2] Page 2: 33 segments, 33 kept after confidence filter
[2026-03-20 10:25:15] [DEBUG   ] [Worker-2] Page 3: 6 segments, 6 kept after confidence filter
[2026-03-20 10:25:15] [INFO    ] [Worker-2] Worker-2 merge_text_with_spaces produced 72 lines from 3 page(s) | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-2] Worker-2 output written to ./ocr_output_march_20/SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf.txt (0.0004s) | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-2] Worker-2 calling LLM API (72 lines) | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-8] Worker-8 OCR completed in 7.92s | fname=SAPS4_5100059542_US29_PFNAUS_2026_999884833.pdf
[2026-03-20 10:25:15] [DEBUG   ] [Worker-8] Page 1: 163 segments, 162 kept after confidence filter
[2026-03-20 10:25:15] [DEBUG   ] [Worker-8] Page 2: 27 segments, 25 kept after confidence filter
[2026-03-20 10:25:15] [INFO    ] [Worker-8] Worker-8 merge_text_with_spaces produced 100 lines from 2 page(s) | fname=SAPS4_5100059542_US29_PFNAUS_2026_999884833.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-8] Worker-8 output written to ./ocr_output_march_20/SAPS4_5100059542_US29_PFNAUS_2026_999884833.pdf.txt (0.0002s) | fname=SAPS4_5100059542_US29_PFNAUS_2026_999884833.pdf
[2026-03-20 10:25:15] [INFO    ] [Worker-8] Worker-8 calling LLM API (100 lines) | fname=SAPS4_5100059542_US29_PFNAUS_2026_999884833.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2] Worker-2 LLM response status=200 in 1.35s | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2] Worker-2 LLM invoice_data fields: | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2]   invoice_number: 324514 | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2]   invoice_date: 08/30/25 | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2]   invoice_amount: None | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2]   invoice_currency: None | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2]   tax_amount: None | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2]   po_number: ['M412947258'] | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2]   gl_account_number: None | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2]   freight_and_handling_charges: None | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2]   cost_center: None | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2]   vendor_name: Continental Fire Sprinkler Company | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2]   vendor_address: 4518 South 133rd Street, Omaha, NE 68137 | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2]   po_line_items: None | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2] Worker-2 LLM raw_response fields: | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2]   invoice_number: 324514 | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2]   invoice_date: 08/30/25 | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2]   invoice_amount: None | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2]   invoice_currency: None | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2]   tax_amount: None | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2]   po_number: ['M412947258'] | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2]   gl_account_number: None | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2]   freight_and_handling_charges: None | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2]   cost_center: None | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2]   vendor_name: Continental Fire Sprinkler Company | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2]   vendor_address: 4518 South 133rd Street, Omaha, NE 68137 | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2]   po_line_items: None | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2] Worker-2 LLM result saved to ./ocr_output_march_20/SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf.llm.json | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2] Worker-2 completed (OCR=7.48s, total=8.84s) | fname=SAPS4_5100062073_US29_PFNAUS_2026_999884873.pdf
[2026-03-20 10:25:16] [DEBUG   ] [Worker-2] Worker-2 waiting for next task from queue | fname=QUEUE_WAIT
[2026-03-20 10:25:16] [INFO    ] [Worker-2] Worker-2 picked up task | fname=SAPS4_5100072068_US29_PFNAUS_2026_999746355.pdf
[2026-03-20 10:25:16] [DEBUG   ] [MainProcess] File enqueued successfully (16/56) | fname=SAPS4_5100087022_US28_PFNAUS_2026_999884314.pdf
[2026-03-20 10:25:16] [INFO    ] [Worker-2] Worker-2 starting OCR (0.07 MB) | fname=SAPS4_5100072068_US29_PFNAUS_2026_999746355.pdf
[2026-03-20 10:25:16] [DEBUG   ] [MainProcess] Putting file 17/56 into queue | fname=SAPS4_5100089050_US29_PFNAUS_2026_999936145.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0] Worker-0 LLM response status=200 in 2.20s | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0] Worker-0 LLM invoice_data fields: | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0]   invoice_number: 3220326665 | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0]   invoice_date: 02/03/2026 | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0]   invoice_amount: 0.98 | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0]   invoice_currency: ['USD'] | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0]   tax_amount: 0.06 | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0]   po_number: ['M411362223'] | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0]   gl_account_number: None | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0]   freight_and_handling_charges: 0.00 | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0]   cost_center: None | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0]   vendor_name: VESTIS | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0]   vendor_address: 10451 DOG LEG RD, VANDALIA OH 45377 | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0]   po_line_items: [{'description': 'GS2638NVSR SHIRT EVIS LS FLEXFIT PEPSI', 'quantity': '2.0', 'net_price': '0.232'}, {'description': 'GS2657NVSR SHIRT EVIS SS FLEXFIT PEPSI', 'quantity': '2.0', 'net_price': '0.232'}] | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0] Worker-0 LLM raw_response fields: | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0]   invoice_number: 3220326665 | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0]   invoice_date: 02/03/2026 | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0]   invoice_amount: 0.98 | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0]   invoice_currency: ['USD'] | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0]   tax_amount: 0.06 | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0]   po_number: ['M411362223'] | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0]   gl_account_number: None | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0]   freight_and_handling_charges: 0.00 | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0]   cost_center: None | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0]   vendor_name: VESTIS | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0]   vendor_address: 10451 DOG LEG RD, VANDALIA OH 45377 | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0]   po_line_items: [{'description': 'GS2638NVSR SHIRT EVIS LS FLEXFIT PEPSI', 'quantity': 2.0, 'net_price': 0.232}, {'description': 'GS2657NVSR SHIRT EVIS SS FLEXFIT PEPSI', 'quantity': 2.0, 'net_price': 0.232}] | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0] Worker-0 LLM result saved to ./ocr_output_march_20/SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf.llm.json | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0] Worker-0 completed (OCR=7.02s, total=9.23s) | fname=SAPS4_5100058060_US29_PFNAUS_2026_999884810.pdf
[2026-03-20 10:25:17] [DEBUG   ] [Worker-0] Worker-0 waiting for next task from queue | fname=QUEUE_WAIT
[2026-03-20 10:25:17] [INFO    ] [Worker-0] Worker-0 picked up task | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:17] [DEBUG   ] [MainProcess] File enqueued successfully (17/56) | fname=SAPS4_5100089050_US29_PFNAUS_2026_999936145.pdf
[2026-03-20 10:25:17] [INFO    ] [Worker-0] Worker-0 starting OCR (1.00 MB) | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:17] [DEBUG   ] [MainProcess] Putting file 18/56 into queue | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:18] [INFO    ] [Worker-8] Worker-8 LLM response status=200 in 2.86s | fname=SAPS4_5100059542_US29_PFNAUS_2026_999884833.pdf
[2026-03-20 10:25:18] [INFO    ] [Worker-8] Worker-8 LLM invoice_data fields: | fname=SAPS4_5100059542_US29_PFNAUS_2026_999884833.pdf
[2026-03-20 10:25:18] [INFO    ] [Worker-8]   invoice_number: 6585131343 | fname=SAPS4_5100059542_US29_PFNAUS_2026_999884833.pdf
[2026-03-20 10:25:18] [INFO    ] [Worker-8]   invoice_date: 12/06/2025 | fname=SAPS4_5100059542_US29_PFNAUS_2026_999884833.pdf
[2026-03-20 10:25:18] [INFO    ] [Worker-8]   invoice_amount: 902.39 | fname=SAPS4_5100059542_US29_PFNAUS_2026_999884833.pdf
[2026-03-20 10:25:18] [INFO    ] [Worker-8]   invoice_currency: ['USD'] | fname=SAPS4_5100059542_US29_PFNAUS_2026_999884833.pdf
[2026-03-20 10:25:18] [INFO    ] [Worker-8]   tax_amount: 23.33 | fname=SAPS4_5100059542_US29_PFNAUS_2026_999884833.pdf
